,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Date_interval,HTGS,ATGS,HTGC,ATGC,HTGD,ATGD,HTP,ATP,PtDiff
3728,2015-04-07,Aston Villa,QPR,3,3,D,2015-04-11,4,3,3,3,1,0,1,1,0
3729,2015-04-11,Burnley,Arsenal,0,1,A,2015-04-11,0,1,1,1,-1,0,1,3,-2
3730,2015-04-11,Southampton,Hull,2,0,H,2015-04-11,2,0,0,0,2,0,3,0,3
3731,2015-04-11,Sunderland,Crystal Palace,1,4,A,2015-04-11,2,6,4,4,-2,2,3,3,0
3732,2015-04-11,Swansea,Everton,1,1,D,2015-04-11,1,1,1,1,0,0,1,1,0
3733,2015-04-11,Tottenham,Aston Villa,0,1,A,2015-04-11,0,4,1,1,-1,3,0,3,-3
3734,2015-04-11,West Brom,Leicester,2,3,A,2015-04-11,2,3,3,3,-1,0,0,3,-3
3735,2015-04-11,West Ham,Stoke,1,1,D,2015-04-11,1,1,1,1,0,0,1,1,0
3736,2015-04-12,Man United,Man City,4,2,H,2015-04-18,4,2,3,3,1,-1,3,0,3
3737,2015-04-12,QPR,Chelsea,0,1,A,2015-04-18,0,2,1,1,-1,1,0,3,-3
3738,2015-04-13,Liverpool,Newcastle,2,0,H,2015-04-18,2,0,0,0,2,0,3,0,3
3739,2015-04-18,Chelsea,Man United,1,0,H,2015-04-18,2,4,0,0,2,4,3,0,3
3740,2015-04-18,Crystal Palace,West Brom,0,2,A,2015-04-18,0,2,2,2,-2,0,0,3,-3
3741,2015-04-18,Everton,Burnley,1,0,H,2015-04-18,1,0,0,0,1,0,3,0,3
3742,2015-04-18,Leicester,Swansea,2,0,H,2015-04-18,2,0,0,0,2,0,3,0,3
3743,2015-04-18,Stoke,Southampton,2,1,H,2015-04-18,2,1,1,1,1,0,3,0,3
3744,2015-04-19,Man City,West Ham,2,0,H,2015-04-25,5,0,2,2,3,-2,6,1,5
3745,2015-04-19,Newcastle,Tottenham,1,3,A,2015-04-25,3,5,6,6,-3,-1,0,4,-4
3746,2015-04-25,Burnley,Leicester,0,1,A,2015-04-25,0,1,1,1,-1,0,0,3,-3
3747,2015-04-25,Crystal Palace,Hull,0,2,A,2015-04-25,0,2,2,2,-2,0,0,3,-3
3748,2015-04-25,Man City,Aston Villa,3,2,H,2015-04-25,5,2,2,2,3,0,6,0,6
3749,2015-04-25,Newcastle,Swansea,2,3,A,2015-04-25,3,3,6,6,-3,-3,0,3,-3
3750,2015-04-25,QPR,West Ham,0,0,D,2015-04-25,0,0,0,0,0,0,1,1,0
3751,2015-04-25,Southampton,Tottenham,2,2,D,2015-04-25,2,5,2,2,0,3,1,4,-3
3752,2015-04-25,Stoke,Sunderland,1,1,D,2015-04-25,1,1,1,1,0,0,1,1,0
3753,2015-04-25,West Brom,Liverpool,0,0,D,2015-04-25,0,0,0,0,0,0,1,1,0
3754,2015-04-26,Arsenal,Chelsea,0,0,D,2015-05-02,0,3,0,0,0,3,1,4,-3
3755,2015-04-26,Everton,Man United,3,0,H,2015-05-02,5,0,3,3,2,-3,3,0,3
3756,2015-04-28,Hull,Liverpool,1,0,H,2015-05-02,1,2,0,0,1,2,3,0,3
3757,2015-04-29,Leicester,Chelsea,1,3,A,2015-05-02,4,3,3,3,1,0,3,4,-1
3758,2015-05-02,Aston Villa,Everton,3,2,H,2015-05-02,3,5,2,2,1,3,3,0,3
3759,2015-05-02,Leicester,Newcastle,3,0,H,2015-05-02,4,0,3,3,1,-3,3,0,3
3760,2015-05-02,Liverpool,QPR,2,1,H,2015-05-02,2,1,2,2,0,-1,3,0,3
3761,2015-05-02,Man United,West Brom,0,1,A,2015-05-02,0,1,4,4,-4,-3,0,3,-3
3762,2015-05-02,Sunderland,Southampton,2,1,H,2015-05-02,2,1,1,1,1,0,3,0,3
3763,2015-05-02,Swansea,Stoke,2,0,H,2015-05-02,2,0,0,0,2,0,3,0,3
3764,2015-05-02,West Ham,Burnley,1,0,H,2015-05-02,1,0,0,0,1,0,3,0,3
3765,2015-05-03,Chelsea,Crystal Palace,1,0,H,2015-05-09,1,1,0,0,1,1,3,0,3
3766,2015-05-03,Tottenham,Man City,0,1,A,2015-05-09,0,1,4,4,-4,-3,0,3,-3
3767,2015-05-09,Aston Villa,West Ham,1,0,H,2015-05-09,1,0,0,0,1,0,3,0,3
3768,2015-05-09,Crystal Palace,Man United,1,2,A,2015-05-09,1,2,3,3,-2,-1,0,3,-3
3769,2015-05-09,Everton,Sunderland,0,2,A,2015-05-09,0,2,2,2,-2,0,0,3,-3
3770,2015-05-09,Hull,Burnley,0,1,A,2015-05-09,0,1,1,1,-1,0,0,3,-3
3771,2015-05-09,Leicester,Southampton,2,0,H,2015-05-09,2,0,0,0,2,0,3,0,3
3772,2015-05-09,Newcastle,West Brom,1,1,D,2015-05-09,1,1,1,1,0,0,1,1,0
3773,2015-05-09,Stoke,Tottenham,3,0,H,2015-05-09,3,0,0,0,3,0,3,0,3
3774,2015-05-10,Chelsea,Liverpool,1,1,D,2015-05-16,1,2,1,1,0,1,1,1,0
3775,2015-05-10,Man City,QPR,6,0,H,2015-05-16,6,2,0,0,6,2,3,0,3
3776,2015-05-11,Arsenal,Swansea,0,1,A,2015-05-16,0,1,1,1,-1,0,0,3,-3
3777,2015-05-16,Burnley,Stoke,0,0,D,2015-05-16,0,0,0,0,0,0,1,1,0
3778,2015-05-16,Liverpool,Crystal Palace,1,3,A,2015-05-16,2,3,4,4,-2,-1,0,3,-3
3779,2015-05-16,QPR,Newcastle,2,1,H,2015-05-16,2,1,7,7,-5,-6,3,0,3
3780,2015-05-16,Southampton,Aston Villa,6,1,H,2015-05-16,6,1,1,1,5,0,3,0,3
3781,2015-05-16,Sunderland,Leicester,0,0,D,2015-05-16,0,0,0,0,0,0,1,1,0
3782,2015-05-16,Tottenham,Hull,2,0,H,2015-05-16,2,0,0,0,2,0,3,0,3
3783,2015-05-16,West Ham,Everton,1,2,A,2015-05-16,1,2,2,2,-1,0,0,3,-3
3784,2015-05-17,Man United,Arsenal,1,1,D,2015-05-23,1,1,1,1,0,0,1,1,0
3785,2015-05-17,Swansea,Man City,2,4,A,2015-05-23,2,4,4,4,-2,0,0,3,-3
3786,2015-05-18,West Brom,Chelsea,3,0,H,2015-05-23,3,0,0,0,3,0,3,0,3
3787,2015-05-20,Arsenal,Sunderland,0,0,D,2015-05-23,1,0,1,1,0,-1,1,1,0
3788,2015-05-24,Arsenal,West Brom,4,1,H,2015-05-30,4,1,1,1,3,0,3,0,3
3789,2015-05-24,Aston Villa,Burnley,0,1,A,2015-05-30,0,1,1,1,-1,0,0,3,-3
3790,2015-05-24,Chelsea,Sunderland,3,1,H,2015-05-30,3,1,1,1,2,0,3,0,3
3791,2015-05-24,Crystal Palace,Swansea,1,0,H,2015-05-30,1,0,0,0,1,0,3,0,3
3792,2015-05-24,Everton,Tottenham,0,1,A,2015-05-30,0,1,1,1,-1,0,0,3,-3
3793,2015-05-24,Hull,Man United,0,0,D,2015-05-30,0,0,0,0,0,0,1,1,0
3794,2015-05-24,Leicester,QPR,5,1,H,2015-05-30,5,1,1,1,4,0,3,0,3
3795,2015-05-24,Man City,Southampton,2,0,H,2015-05-30,2,0,0,0,2,0,3,0,3
3796,2015-05-24,Newcastle,West Ham,2,0,H,2015-05-30,2,0,0,0,2,0,3,0,3
3797,2015-05-24,Stoke,Liverpool,6,1,H,2015-05-30,6,1,1,1,5,0,3,0,3
3798,2015-08-08,Bournemouth,Aston Villa,0,1,A,2015-08-08,0,1,1,1,-1,0,0,3,-3
3799,2015-08-08,Chelsea,Swansea,2,2,D,2015-08-08,2,2,2,2,0,0,1,1,0
3800,2015-08-08,Everton,Watford,2,2,D,2015-08-08,2,2,2,2,0,0,1,1,0
3801,2015-08-08,Leicester,Sunderland,4,2,H,2015-08-08,4,2,2,2,2,0,3,0,3
3802,2015-08-08,Man United,Tottenham,1,0,H,2015-08-08,1,0,0,0,1,0,3,0,3
3803,2015-08-08,Norwich,Crystal Palace,1,3,A,2015-08-08,1,3,3,3,-2,0,0,3,-3
3804,2015-08-09,Arsenal,West Ham,0,2,A,2015-08-15,0,3,2,2,-2,1,0,3,-3
3805,2015-08-09,Newcastle,Southampton,2,2,D,2015-08-15,2,2,4,4,-2,-2,1,1,0
3806,2015-08-09,Stoke,Liverpool,0,1,A,2015-08-15,2,1,3,3,-1,-2,0,3,-3
3807,2015-08-10,West Brom,Man City,0,3,A,2015-08-15,0,3,3,3,-3,0,0,3,-3
3808,2015-08-14,Aston Villa,Man United,0,1,A,2015-08-15,0,1,1,1,-1,0,0,3,-3
3809,2015-08-15,Southampton,Everton,0,3,A,2015-08-15,2,3,5,5,-3,-2,0,3,-3
3810,2015-08-15,Sunderland,Norwich,1,3,A,2015-08-15,1,3,3,3,-2,0,0,3,-3
3811,2015-08-15,Swansea,Newcastle,2,0,H,2015-08-15,2,2,0,0,2,2,3,0,3
3812,2015-08-15,Tottenham,Stoke,2,2,D,2015-08-15,2,2,2,2,0,0,1,1,0
3813,2015-08-15,Watford,West Brom,0,0,D,2015-08-15,0,0,0,0,0,0,1,1,0
3814,2015-08-15,West Ham,Leicester,1,2,A,2015-08-15,3,2,2,2,1,0,0,3,-3
3815,2015-08-16,Crystal Palace,Arsenal,1,2,A,2015-08-22,3,2,3,3,0,-1,3,3,0
3816,2015-08-16,Man City,Chelsea,3,0,H,2015-08-22,3,0,0,0,3,0,3,0,3
3817,2015-08-17,Liverpool,Bournemouth,1,0,H,2015-08-22,1,4,0,0,1,4,3,3,0
3818,2015-08-22,Crystal Palace,Aston Villa,2,1,H,2015-08-22,3,1,3,3,0,-2,3,0,3
3819,2015-08-22,Leicester,Tottenham,1,1,D,2015-08-22,1,1,1,1,0,0,1,1,0
3820,2015-08-22,Man United,Newcastle,0,0,D,2015-08-22,0,0,0,0,0,0,1,1,0
3821,2015-08-22,Norwich,Stoke,1,1,D,2015-08-22,1,1,1,1,0,0,1,1,0
3822,2015-08-22,Sunderland,Swansea,1,1,D,2015-08-22,1,1,1,1,0,0,1,1,0
3823,2015-08-22,West Ham,Bournemouth,3,4,A,2015-08-22,3,4,4,4,-1,0,0,3,-3
3824,2015-08-23,Everton,Man City,0,2,A,2015-08-29,0,4,2,2,-2,2,0,3,-3
3825,2015-08-23,Watford,Southampton,0,0,D,2015-08-29,0,0,2,2,-2,-2,1,1,0
3826,2015-08-23,West Brom,Chelsea,2,3,A,2015-08-29,3,4,3,3,0,1,0,3,-3
3827,2015-08-24,Arsenal,Liverpool,0,0,D,2015-08-29,1,0,0,0,1,0,1,1,0
3828,2015-08-29,Aston Villa,Sunderland,2,2,D,2015-08-29,2,2,2,2,0,0,1,1,0
3829,2015-08-29,Bournemouth,Leicester,1,1,D,2015-08-29,1,1,1,1,0,0,1,1,0
3830,2015-08-29,Chelsea,Crystal Palace,1,2,A,2015-08-29,4,2,4,4,0,-2,0,3,-3
3831,2015-08-29,Liverpool,West Ham,0,3,A,2015-08-29,0,3,3,3,-3,0,0,3,-3
3832,2015-08-29,Man City,Watford,2,0,H,2015-08-29,4,0,0,0,4,0,3,0,3
3833,2015-08-29,Newcastle,Arsenal,0,1,A,2015-08-29,0,1,1,1,-1,0,0,3,-3
3834,2015-08-29,Stoke,West Brom,0,1,A,2015-08-29,0,3,1,1,-1,2,0,3,-3
3835,2015-08-29,Tottenham,Everton,0,0,D,2015-08-29,0,0,0,0,0,0,1,1,0
3836,2015-08-30,Southampton,Norwich,3,0,H,2015-09-05,3,0,0,0,3,0,3,0,3
3837,2015-08-30,Swansea,Man United,2,1,H,2015-09-05,2,1,1,1,1,0,3,0,3
3838,2015-09-12,Arsenal,Stoke,2,0,H,2015-09-12,2,0,0,0,2,0,3,0,3
3839,2015-09-12,Crystal Palace,Man City,0,1,A,2015-09-12,0,1,1,1,-1,0,0,3,-3
3840,2015-09-12,Everton,Chelsea,3,1,H,2015-09-12,3,1,1,1,2,0,3,0,3
3841,2015-09-12,Man United,Liverpool,3,1,H,2015-09-12,3,1,1,1,2,0,3,0,3
3842,2015-09-12,Norwich,Bournemouth,3,1,H,2015-09-12,3,1,1,1,2,0,3,0,3
3843,2015-09-12,Watford,Swansea,1,0,H,2015-09-12,1,0,0,0,1,0,3,0,3
3844,2015-09-12,West Brom,Southampton,0,0,D,2015-09-12,0,0,0,0,0,0,1,1,0
3845,2015-09-13,Leicester,Aston Villa,3,2,H,2015-09-19,5,2,4,4,1,-2,3,0,3
3846,2015-09-13,Sunderland,Tottenham,0,1,A,2015-09-19,0,1,3,3,-3,-2,0,3,-3
3847,2015-09-14,West Ham,Newcastle,2,0,H,2015-09-19,4,1,1,1,3,0,3,0,3
3848,2015-09-19,Aston Villa,West Brom,0,1,A,2015-09-19,2,1,4,4,-2,-3,0,3,-3
3849,2015-09-19,Bournemouth,Sunderland,2,0,H,2015-09-19,2,0,0,0,2,0,3,0,3
3850,2015-09-19,Chelsea,Arsenal,2,0,H,2015-09-19,2,0,0,0,2,0,3,0,3
3851,2015-09-19,Man City,West Ham,1,2,A,2015-09-19,1,4,2,2,-1,2,0,3,-3
3852,2015-09-19,Newcastle,Watford,1,2,A,2015-09-19,1,2,4,4,-3,-2,0,3,-3
3853,2015-09-19,Stoke,Leicester,2,2,D,2015-09-19,2,5,2,2,0,3,1,1,0
3854,2015-09-19,Swansea,Everton,0,0,D,2015-09-19,0,0,0,0,0,0,1,1,0
3855,2015-09-20,Liverpool,Norwich,1,1,D,2015-09-26,4,3,3,3,1,0,4,2,2
3856,2015-09-20,Southampton,Man United,2,3,A,2015-09-26,5,6,4,4,1,2,3,3,0
3857,2015-09-20,Tottenham,Crystal Palace,1,0,H,2015-09-26,5,0,1,1,4,-1,6,0,6
3858,2015-09-26,Leicester,Arsenal,2,5,A,2015-09-26,2,5,5,5,-3,0,0,3,-3
3859,2015-09-26,Liverpool,Aston Villa,3,2,H,2015-09-26,4,2,3,3,1,-1,4,0,4
3860,2015-09-26,Man United,Sunderland,3,0,H,2015-09-26,6,0,2,2,4,-2,3,0,3
3861,2015-09-26,Newcastle,Chelsea,2,2,D,2015-09-26,2,2,2,2,0,0,1,1,0
3862,2015-09-26,Southampton,Swansea,3,1,H,2015-09-26,5,1,4,4,1,-3,3,0,3
3863,2015-09-26,Stoke,Bournemouth,2,1,H,2015-09-26,2,1,1,1,1,0,3,0,3
3864,2015-09-26,Tottenham,Man City,4,1,H,2015-09-26,5,1,1,1,4,0,6,0,6
3865,2015-09-26,West Ham,Norwich,2,2,D,2015-09-26,2,3,2,2,0,1,1,2,-1
3866,2015-09-27,Watford,Crystal Palace,0,1,A,2015-10-03,1,3,2,2,-1,1,0,3,-3
3867,2015-09-28,West Brom,Everton,2,3,A,2015-10-03,2,3,5,5,-3,-2,0,3,-3
3868,2015-10-03,Aston Villa,Stoke,0,1,A,2015-10-03,0,1,1,1,-1,0,0,3,-3
3869,2015-10-03,Bournemouth,Watford,1,1,D,2015-10-03,1,1,1,1,0,0,1,1,0
3870,2015-10-03,Chelsea,Southampton,1,3,A,2015-10-03,1,3,3,3,-2,0,0,3,-3
3871,2015-10-03,Crystal Palace,West Brom,2,0,H,2015-10-03,3,2,0,0,3,2,3,0,3
3872,2015-10-03,Man City,Newcastle,6,1,H,2015-10-03,6,1,1,1,5,0,3,0,3
3873,2015-10-03,Norwich,Leicester,1,2,A,2015-10-03,1,2,2,2,-1,0,0,3,-3
3874,2015-10-03,Sunderland,West Ham,2,2,D,2015-10-03,2,2,2,2,0,0,1,1,0
3875,2015-10-04,Arsenal,Man United,3,0,H,2015-10-10,3,0,0,0,3,0,3,0,3
3876,2015-10-04,Everton,Liverpool,1,1,D,2015-10-10,1,1,1,1,0,0,1,1,0
3877,2015-10-04,Swansea,Tottenham,2,2,D,2015-10-10,2,2,2,2,0,0,1,1,0
3878,2015-10-17,Chelsea,Aston Villa,2,0,H,2015-10-17,2,0,0,0,2,0,3,0,3
3879,2015-10-17,Crystal Palace,West Ham,1,3,A,2015-10-17,1,3,3,3,-2,0,0,3,-3
3880,2015-10-17,Everton,Man United,0,3,A,2015-10-17,0,3,3,3,-3,0,0,3,-3
3881,2015-10-17,Man City,Bournemouth,5,1,H,2015-10-17,5,1,1,1,4,0,3,0,3
3882,2015-10-17,Southampton,Leicester,2,2,D,2015-10-17,2,2,2,2,0,0,1,1,0
3883,2015-10-17,Tottenham,Liverpool,0,0,D,2015-10-17,0,0,0,0,0,0,1,1,0
3884,2015-10-17,Watford,Arsenal,0,3,A,2015-10-17,0,3,3,3,-3,0,0,3,-3
3885,2015-10-17,West Brom,Sunderland,1,0,H,2015-10-17,1,0,0,0,1,0,3,0,3
3886,2015-10-18,Newcastle,Norwich,6,2,H,2015-10-24,6,2,2,2,4,0,3,0,3
3887,2015-10-19,Swansea,Stoke,0,1,A,2015-10-24,2,1,2,2,0,-1,0,3,-3
3888,2015-10-24,Arsenal,Everton,2,1,H,2015-10-24,2,1,1,1,1,0,3,0,3
3889,2015-10-24,Aston Villa,Swansea,1,2,A,2015-10-24,1,2,2,2,-1,0,0,3,-3
3890,2015-10-24,Leicester,Crystal Palace,1,0,H,2015-10-24,1,0,0,0,1,0,3,0,3
3891,2015-10-24,Norwich,West Brom,0,1,A,2015-10-24,2,1,7,7,-5,-6,0,3,-3
3892,2015-10-24,Stoke,Watford,0,2,A,2015-10-24,1,2,2,2,-1,0,0,3,-3
3893,2015-10-24,West Ham,Chelsea,2,1,H,2015-10-24,2,1,1,1,1,0,3,0,3
3894,2015-10-25,Bournemouth,Tottenham,1,5,A,2015-10-31,1,5,5,5,-4,0,0,3,-3
3895,2015-10-25,Liverpool,Southampton,1,1,D,2015-10-31,4,1,2,2,2,-1,1,1,0
3896,2015-10-25,Man United,Man City,0,0,D,2015-10-31,0,2,0,0,0,2,1,1,0
3897,2015-10-25,Sunderland,Newcastle,3,0,H,2015-10-31,3,0,0,0,3,0,3,0,3
3898,2015-10-31,Chelsea,Liverpool,1,3,A,2015-10-31,1,4,3,3,-2,1,0,3,-3
3899,2015-10-31,Crystal Palace,Man United,0,0,D,2015-10-31,0,0,0,0,0,0,1,1,0
3900,2015-10-31,Man City,Norwich,2,1,H,2015-10-31,2,1,1,1,1,0,3,0,3
3901,2015-10-31,Newcastle,Stoke,0,0,D,2015-10-31,0,0,3,3,-3,-3,1,1,0
3902,2015-10-31,Swansea,Arsenal,0,3,A,2015-10-31,0,3,3,3,-3,0,0,3,-3
3903,2015-10-31,Watford,West Ham,2,0,H,2015-10-31,2,0,0,0,2,0,3,0,3
3904,2015-10-31,West Brom,Leicester,2,3,A,2015-10-31,2,3,3,3,-1,0,0,3,-3
3905,2015-11-01,Everton,Sunderland,6,2,H,2015-11-07,7,2,3,3,4,-1,3,0,3
3906,2015-11-01,Southampton,Bournemouth,2,0,H,2015-11-07,3,0,0,0,3,0,3,0,3
3907,2015-11-02,Tottenham,Aston Villa,3,1,H,2015-11-07,3,1,1,1,2,0,3,0,3
3908,2015-11-07,Bournemouth,Newcastle,0,1,A,2015-11-07,0,1,3,3,-3,-2,0,3,-3
3909,2015-11-07,Leicester,Watford,2,1,H,2015-11-07,2,1,1,1,1,0,3,0,3
3910,2015-11-07,Man United,West Brom,2,0,H,2015-11-07,2,0,0,0,2,0,3,0,3
3911,2015-11-07,Norwich,Swansea,1,0,H,2015-11-07,1,0,0,0,1,0,3,0,3
3912,2015-11-07,Stoke,Chelsea,1,0,H,2015-11-07,1,0,0,0,1,0,3,0,3
3913,2015-11-07,Sunderland,Southampton,0,1,A,2015-11-07,2,3,7,7,-5,-4,0,3,-3
3914,2015-11-07,West Ham,Everton,1,1,D,2015-11-07,1,7,1,1,0,6,1,1,0
3915,2015-11-08,Arsenal,Tottenham,1,1,D,2015-11-14,1,1,1,1,0,0,1,1,0
3916,2015-11-08,Aston Villa,Man City,0,0,D,2015-11-14,0,0,0,0,0,0,1,1,0
3917,2015-11-08,Liverpool,Crystal Palace,1,2,A,2015-11-14,1,2,2,2,-1,0,0,3,-3
3918,2015-11-21,Chelsea,Norwich,1,0,H,2015-11-21,1,0,0,0,1,0,3,0,3
3919,2015-11-21,Everton,Aston Villa,4,0,H,2015-11-21,4,0,0,0,4,0,3,0,3
3920,2015-11-21,Man City,Liverpool,1,4,A,2015-11-21,1,4,4,4,-3,0,0,3,-3
3921,2015-11-21,Newcastle,Leicester,0,3,A,2015-11-21,0,3,3,3,-3,0,0,3,-3
3922,2015-11-21,Southampton,Stoke,0,1,A,2015-11-21,0,1,1,1,-1,0,0,3,-3
3923,2015-11-21,Swansea,Bournemouth,2,2,D,2015-11-21,2,2,2,2,0,0,1,1,0
3924,2015-11-21,Watford,Man United,1,2,A,2015-11-21,1,2,2,2,-1,0,0,3,-3
3925,2015-11-21,West Brom,Arsenal,2,1,H,2015-11-21,2,1,1,1,1,0,3,0,3
3926,2015-11-22,Tottenham,West Ham,4,1,H,2015-11-28,4,1,1,1,3,0,3,0,3
3927,2015-11-23,Crystal Palace,Sunderland,0,1,A,2015-11-28,5,3,2,2,3,1,3,3,0
3928,2015-11-28,Aston Villa,Watford,2,3,A,2015-11-28,2,3,3,3,-1,0,0,3,-3
3929,2015-11-28,Bournemouth,Everton,3,3,D,2015-11-28,3,3,3,3,0,0,1,1,0
3930,2015-11-28,Crystal Palace,Newcastle,5,1,H,2015-11-28,5,1,2,2,3,-1,3,0,3
3931,2015-11-28,Leicester,Man United,1,1,D,2015-11-28,1,1,1,1,0,0,1,1,0
3932,2015-11-28,Man City,Southampton,3,1,H,2015-11-28,3,1,1,1,2,0,3,0,3
3933,2015-11-28,Sunderland,Stoke,2,0,H,2015-11-28,3,0,0,0,3,0,3,0,3
3934,2015-11-29,Liverpool,Swansea,1,0,H,2015-12-05,1,0,0,0,1,0,3,0,3
3935,2015-11-29,Norwich,Arsenal,1,1,D,2015-12-05,1,4,3,3,-2,1,1,1,0
3936,2015-11-29,Tottenham,Chelsea,0,0,D,2015-12-05,1,0,1,1,0,-1,1,1,0
3937,2015-11-29,West Ham,West Brom,1,1,D,2015-12-05,1,2,1,1,0,1,1,1,0
3938,2015-12-05,Arsenal,Sunderland,3,1,H,2015-12-05,4,1,2,2,2,-1,3,0,3
3939,2015-12-05,Chelsea,Bournemouth,0,1,A,2015-12-05,0,1,1,1,-1,0,0,3,-3
3940,2015-12-05,Man United,West Ham,0,0,D,2015-12-05,0,1,0,0,0,1,1,1,0
3941,2015-12-05,Southampton,Aston Villa,1,1,D,2015-12-05,1,1,1,1,0,0,1,1,0
3942,2015-12-05,Stoke,Man City,2,0,H,2015-12-05,2,0,0,0,2,0,3,0,3
3943,2015-12-05,Swansea,Leicester,0,3,A,2015-12-05,0,3,4,4,-4,-1,0,3,-3
3944,2015-12-05,Watford,Norwich,2,0,H,2015-12-05,2,1,0,0,2,1,3,0,3
3945,2015-12-05,West Brom,Tottenham,1,1,D,2015-12-05,2,1,2,2,0,-1,1,1,0
3946,2015-12-06,Newcastle,Liverpool,2,0,H,2015-12-12,2,0,0,0,2,0,3,0,3
3947,2015-12-07,Everton,Crystal Palace,1,1,D,2015-12-12,2,2,2,2,0,0,1,1,0
3948,2015-12-12,Bournemouth,Man United,2,1,H,2015-12-12,2,1,1,1,1,0,3,0,3
3949,2015-12-12,Crystal Palace,Southampton,1,0,H,2015-12-12,2,0,1,1,1,-1,3,0,3
3950,2015-12-12,Man City,Swansea,2,1,H,2015-12-12,2,1,1,1,1,0,3,0,3
3951,2015-12-12,Norwich,Everton,1,1,D,2015-12-12,1,2,1,1,0,1,1,1,0
3952,2015-12-12,Sunderland,Watford,0,1,A,2015-12-12,0,1,1,1,-1,0,0,3,-3
3953,2015-12-12,West Ham,Stoke,0,0,D,2015-12-12,0,0,0,0,0,0,1,1,0
3954,2015-12-13,Aston Villa,Arsenal,0,2,A,2015-12-19,1,2,3,3,-2,-1,0,3,-3
3955,2015-12-13,Liverpool,West Brom,2,2,D,2015-12-19,2,3,2,2,0,1,1,1,0
3956,2015-12-14,Leicester,Chelsea,2,1,H,2015-12-19,5,4,3,3,2,1,3,0,3
3957,2015-12-19,Chelsea,Sunderland,3,1,H,2015-12-19,4,1,3,3,1,-2,3,0,3
3958,2015-12-19,Everton,Leicester,2,3,A,2015-12-19,2,5,3,3,-1,2,0,3,-3
3959,2015-12-19,Man United,Norwich,1,2,A,2015-12-19,1,2,2,2,-1,0,0,3,-3
3960,2015-12-19,Newcastle,Aston Villa,1,1,D,2015-12-19,1,1,1,1,0,0,1,1,0
3961,2015-12-19,Southampton,Tottenham,0,2,A,2015-12-19,0,2,2,2,-2,0,0,3,-3
3962,2015-12-19,Stoke,Crystal Palace,1,2,A,2015-12-19,1,2,2,2,-1,0,0,3,-3
3963,2015-12-19,West Brom,Bournemouth,1,2,A,2015-12-19,3,2,4,4,-1,-2,0,3,-3
3964,2015-12-20,Swansea,West Ham,0,0,D,2015-12-26,1,1,0,0,1,1,4,2,2
3965,2015-12-20,Watford,Liverpool,3,0,H,2015-12-26,5,1,2,2,3,-1,3,0,3
3966,2015-12-21,Arsenal,Man City,2,1,H,2015-12-26,2,5,5,5,-3,0,3,0,3
3967,2015-12-26,Aston Villa,West Ham,1,1,D,2015-12-26,1,1,1,1,0,0,1,2,-1
3968,2015-12-26,Bournemouth,Crystal Palace,0,0,D,2015-12-26,0,0,0,0,0,0,1,1,0
3969,2015-12-26,Chelsea,Watford,2,2,D,2015-12-26,2,5,2,2,0,3,1,1,0
3970,2015-12-26,Liverpool,Leicester,1,0,H,2015-12-26,1,0,3,3,-2,-3,3,0,3
3971,2015-12-26,Man City,Sunderland,4,1,H,2015-12-26,5,1,3,3,2,-2,3,0,3
3972,2015-12-26,Newcastle,Everton,0,1,A,2015-12-26,0,1,1,1,-1,0,0,3,-3
3973,2015-12-26,Southampton,Arsenal,4,0,H,2015-12-26,4,2,0,0,4,2,3,0,3
3974,2015-12-26,Stoke,Man United,2,0,H,2015-12-26,2,0,0,0,2,0,3,0,3
3975,2015-12-26,Swansea,West Brom,1,0,H,2015-12-26,1,0,0,0,1,0,4,0,4
3976,2015-12-26,Tottenham,Norwich,3,0,H,2015-12-26,3,0,0,0,3,0,3,0,3
3977,2015-12-28,Arsenal,Bournemouth,2,0,H,2016-01-02,3,0,0,0,3,0,6,1,5
3978,2015-12-28,Crystal Palace,Swansea,0,0,D,2016-01-02,0,1,0,0,0,1,1,1,0
3979,2015-12-28,Everton,Stoke,3,4,A,2016-01-02,3,5,4,4,-1,1,0,3,-3
3980,2015-12-28,Man United,Chelsea,0,0,D,2016-01-02,2,0,1,1,1,-1,4,1,3
3981,2015-12-28,Norwich,Aston Villa,2,0,H,2016-01-02,3,1,0,0,3,1,6,0,6
3982,2015-12-28,Watford,Tottenham,1,2,A,2016-01-02,2,2,4,4,-2,-2,0,3,-3
3983,2015-12-28,West Brom,Newcastle,1,0,H,2016-01-02,3,0,1,1,2,-1,6,0,6
3984,2015-12-28,West Ham,Southampton,2,1,H,2016-01-02,4,1,1,1,3,0,6,0,6
3985,2015-12-29,Leicester,Man City,0,0,D,2016-01-02,0,2,0,0,0,2,2,4,-2
3986,2015-12-30,Sunderland,Liverpool,0,1,A,2016-01-02,3,1,2,2,1,-1,3,3,0
3987,2016-01-02,Arsenal,Newcastle,1,0,H,2016-01-02,3,0,0,0,3,0,6,0,6
3988,2016-01-02,Leicester,Bournemouth,0,0,D,2016-01-02,0,0,0,0,0,0,2,1,1
3989,2016-01-02,Man United,Swansea,2,1,H,2016-01-02,2,1,1,1,1,0,4,1,3
3990,2016-01-02,Norwich,Southampton,1,0,H,2016-01-02,3,1,0,0,3,1,6,0,6
3991,2016-01-02,Sunderland,Aston Villa,3,1,H,2016-01-02,3,1,2,2,1,-1,3,0,3
