Season,Date,Date_interval,HomeTeam,AwayTeam,FTR,HTGSCum,ATGSCum,HTGCCum,ATGCCum,HTGDCum,ATGDCum,HTPCum,ATPCum,PtDiffCum,HStreak,AStreak,HPrevPos,APrevPos,oddsH,oddsD,oddsA,Referee
2015/2016,2016-03-05,2016-03-05,Swansea,Norwich,H,24,30,34,51,-4,-28,21,10,0,-1,-5,33,0,1.9533333333333331,3.4166666666666665,3.9666666666666663,C Pawson
2015/2016,2016-03-05,2016-03-05,Tottenham,Arsenal,D,46,41,18,23,24,9,38,25,24,2,1,39,38,2.41,3.3333333333333335,2.9499999999999997,M Oliver
2015/2016,2016-03-05,2016-03-05,Watford,Leicester,A,29,49,28,29,-4,16,19,32,-1,0,-1,0,30,2.9,3.3333333333333335,2.433333333333333,J Moss
2015/2016,2016-03-06,2016-03-12,Crystal Palace,Liverpool,A,31,41,37,36,0,-1,20,24,-6,-4,1,32,36,3.533333333333333,3.3333333333333335,2.1,A Marriner
2015/2016,2016-03-06,2016-03-12,West Brom,Man United,H,29,37,36,26,-2,0,25,20,3,1,-1,29,37,4.11,3.366666666666667,1.9366666666666668,M Dean
2015/2016,2016-03-12,2016-03-12,Bournemouth,Swansea,H,35,28,45,37,-7,-8,19,17,-3,1,1,0,33,1.9533333333333331,3.3666666666666667,4.01,R East
2015/2016,2016-03-12,2016-03-12,Norwich,Man City,D,31,52,54,31,-9,8,22,23,0,-1,-1,0,41,5.8,3.8833333333333333,1.5899999999999999,J Moss
2015/2016,2016-03-12,2016-03-12,Stoke,Southampton,A,31,36,34,29,-3,-4,23,17,6,2,-1,34,35,2.6833333333333336,3.1666666666666665,2.716666666666667,L Mason
2015/2016,2016-03-13,2016-03-19,Aston Villa,Tottenham,A,22,50,55,22,-18,14,14,26,-18,-2,-1,25,39,6.866666666666667,4.233333333333333,1.4833333333333334,A Taylor
2015/2016,2016-03-14,2016-03-19,Leicester,Newcastle,H,52,26,31,52,13,-30,31,4,20,0,-7,30,27,1.5833333333333333,3.9766666666666666,5.783333333333334,C Pawson
2015/2016,2016-03-19,2016-03-19,Chelsea,West Ham,D,43,45,39,33,10,9,27,28,8,0,1,40,31,1.7166666666666668,3.766666666666667,4.783333333333333,R Madley
2015/2016,2016-03-19,2016-03-19,Crystal Palace,Leicester,A,32,52,39,31,-1,17,20,35,-9,-5,1,32,30,2.983333333333333,3.266666666666667,2.4,M Jones
2015/2016,2016-03-19,2016-03-19,Everton,Arsenal,A,51,46,39,30,8,7,16,26,-9,-2,0,28,38,2.6333333333333333,3.366666666666667,2.6166666666666667,M Clattenburg
2015/2016,2016-03-19,2016-03-19,Swansea,Aston Villa,H,30,22,40,55,-3,-28,24,6,3,1,-3,33,25,1.6066666666666667,3.85,5.75,M Dean
2015/2016,2016-03-19,2016-03-19,Watford,Stoke,A,29,32,30,36,-6,-10,19,23,-4,-1,0,0,34,2.4,3.1833333333333336,3.0500000000000003,C Pawson
2015/2016,2016-03-19,2016-03-19,West Brom,Norwich,A,30,31,36,54,-1,-30,28,10,6,2,-6,29,0,2.1833333333333336,3.233333333333333,3.4333333333333336,A Taylor
2015/2016,2016-03-20,2016-03-26,Man City,Man United,A,52,37,31,27,25,-1,35,20,21,1,-2,41,37,1.82,3.6166666666666667,4.316666666666666,M Oliver
2015/2016,2016-03-20,2016-03-26,Newcastle,Sunderland,D,26,35,53,54,-10,-22,21,12,-2,-1,0,27,26,2.1,3.3333333333333335,3.533333333333333,M Atkinson
2015/2016,2016-03-20,2016-03-26,Southampton,Liverpool,H,38,43,30,37,14,0,33,27,14,0,2,35,36,2.543333333333333,3.2999999999999994,2.776666666666667,R East
2015/2016,2016-03-20,2016-03-26,Tottenham,Bournemouth,H,52,38,22,47,24,-7,42,23,27,0,1,39,0,1.51,4.22,6.283333333333334,N Swarbrick
2015/2016,2016-04-02,2016-04-02,Arsenal,Watford,H,48,30,30,32,8,0,33,18,20,-1,-1,38,0,1.34,4.933333333333334,9.266666666666667,A Taylor
2015/2016,2016-04-02,2016-04-02,Aston Villa,Chelsea,A,22,45,58,41,-21,-1,14,19,-21,-3,2,25,40,6.2,4.076666666666667,1.54,N Swarbrick
2015/2016,2016-04-02,2016-04-02,Bournemouth,Man City,A,38,52,50,32,-6,8,22,24,0,2,0,0,41,3.65,3.4333333333333336,2.033333333333333,R Madley
2015/2016,2016-04-02,2016-04-02,Liverpool,Tottenham,D,45,55,40,22,1,16,24,29,6,1,1,36,39,2.4499999999999997,3.3333333333333335,2.85,J Moss
2015/2016,2016-04-02,2016-04-02,Norwich,Newcastle,H,32,27,54,54,-9,-31,23,4,0,0,-8,0,27,2.183333333333333,3.266666666666667,3.4,M Dean
2015/2016,2016-04-02,2016-04-02,Stoke,Swansea,D,34,31,37,40,-4,-9,23,17,3,-1,-1,34,33,2.166666666666667,3.2833333333333337,3.4333333333333336,M Atkinson
2015/2016,2016-04-02,2016-04-02,Sunderland,West Brom,D,36,30,55,37,-3,-14,19,18,-4,0,0,26,29,2.0666666666666664,3.2999999999999994,3.6666666666666665,R East
2015/2016,2016-04-02,2016-04-02,West Ham,Crystal Palace,D,47,32,35,40,14,-5,32,19,17,3,0,31,32,1.9533333333333331,3.4333333333333336,3.9,M Clattenburg
2015/2016,2016-04-03,2016-04-09,Leicester,Southampton,H,54,41,31,32,15,-3,34,20,23,1,1,30,35,2.2,3.3333333333333335,3.3000000000000003,M Oliver
2015/2016,2016-04-03,2016-04-09,Man United,Everton,H,38,51,27,41,17,13,38,24,26,3,2,37,28,2,3.4500000000000006,3.7166666666666663,A Marriner
2015/2016,2016-04-09,2016-04-09,Aston Villa,Bournemouth,A,22,38,62,54,-25,-10,14,23,-24,-4,-1,25,0,3.4,3.2999999999999994,2.1166666666666667,M Atkinson
2015/2016,2016-04-09,2016-04-09,Crystal Palace,Norwich,H,34,35,42,56,-2,-29,20,13,-12,-6,1,32,0,2.0166666666666666,3.3333333333333335,3.6666666666666665,M Oliver
2015/2016,2016-04-09,2016-04-09,Man City,West Brom,H,56,30,32,37,24,-14,35,19,18,-1,0,41,29,1.3433333333333335,4.866666666666666,8.416666666666666,M Jones
2015/2016,2016-04-09,2016-04-09,Southampton,Newcastle,H,41,29,32,57,15,-32,36,4,17,1,-9,35,27,1.5599999999999998,3.9333333333333336,5.666666666666667,R Madley
2015/2016,2016-04-09,2016-04-09,Swansea,Chelsea,H,33,49,42,41,-2,3,27,22,6,2,3,33,40,3.6666666666666665,3.3666666666666667,2,A Marriner
2015/2016,2016-04-09,2016-04-09,Watford,Everton,D,30,51,36,41,-7,12,19,25,-7,-2,2,0,28,3.25,3.216666666666667,2.233333333333333,K Friend
2015/2016,2016-04-09,2016-04-09,West Ham,Arsenal,D,49,52,37,30,14,9,33,29,17,0,1,31,38,3.65,3.4666666666666663,1.9666666666666668,C Pawson
2015/2016,2016-04-10,2016-04-16,Liverpool,Stoke,H,46,36,41,39,1,-9,25,26,6,0,1,36,34,1.5899999999999999,3.783333333333333,5.616666666666667,M Clattenburg
2015/2016,2016-04-10,2016-04-16,Sunderland,Leicester,A,36,55,55,31,-3,19,20,38,-4,0,2,26,30,3.3333333333333335,3.3666666666666667,2.1,A Taylor
2015/2016,2016-04-10,2016-04-16,Tottenham,Man United,H,56,39,23,27,27,0,45,23,30,1,1,39,37,1.9733333333333334,3.3666666666666667,3.7999999999999994,M Dean
2015/2016,2016-04-13,2016-04-16,Crystal Palace,Everton,D,35,52,42,43,-1,11,23,26,-9,1,0,32,28,2.9333333333333336,3.233333333333333,2.466666666666667,M Jones
2015/2016,2016-04-16,2016-04-16,Chelsea,Man City,A,49,58,42,33,10,12,28,27,8,0,1,40,41,2.5833333333333335,3.3333333333333335,2.6833333333333336,M Dean
2015/2016,2016-04-16,2016-04-16,Everton,Southampton,D,52,44,43,34,6,-2,16,20,-12,-3,-1,28,35,2.566666666666667,3.3166666666666664,2.733333333333333,C Pawson
2015/2016,2016-04-16,2016-04-16,Man United,Aston Villa,H,39,23,27,64,18,-31,41,6,28,4,-4,37,25,1.2066666666666668,6.266666666666667,15,K Friend
2015/2016,2016-04-16,2016-04-16,Newcastle,Swansea,H,30,34,60,42,-10,-9,22,18,-2,0,0,27,33,2.283333333333333,3.2999999999999994,3.1666666666666665,L Mason
2015/2016,2016-04-16,2016-04-16,Norwich,Sunderland,A,35,36,57,55,-8,-22,26,13,3,1,0,0,26,2.316666666666667,3.25,3.1166666666666667,A Marriner
2015/2016,2016-04-16,2016-04-16,West Brom,Watford,A,31,31,39,37,-2,-4,28,18,3,-1,-2,29,0,2.333333333333333,3.1333333333333333,3.233333333333333,M Oliver
2015/2016,2016-04-17,2016-04-23,Arsenal,Crystal Palace,D,55,35,33,42,12,-5,36,20,23,1,0,38,32,1.32,5.25,9.083333333333334,R East
2015/2016,2016-04-17,2016-04-23,Bournemouth,Liverpool,A,40,50,55,42,-10,-1,22,27,-3,-1,-1,0,36,3.4,3.4,2.1166666666666667,M Jones
2015/2016,2016-04-17,2016-04-23,Leicester,West Ham,D,57,52,31,40,16,9,37,29,26,2,0,30,31,1.9666666666666668,3.4333333333333336,3.85,J Moss
2015/2016,2016-04-18,2016-04-23,Stoke,Tottenham,A,37,59,43,23,-4,16,24,30,3,0,0,34,39,4.2,3.5666666666666664,1.8500000000000003,N Swarbrick
2015/2016,2016-04-19,2016-04-23,Newcastle,Man City,D,33,61,60,33,-7,15,25,30,1,1,2,27,41,5.55,4.1499999999999995,1.5733333333333335,K Friend
2015/2016,2016-04-20,2016-04-23,Liverpool,Everton,H,50,53,42,44,4,11,28,27,9,1,0,36,28,1.7266666666666666,3.75,4.75,R Madley
2015/2016,2016-04-20,2016-04-23,Man United,Crystal Palace,H,40,35,30,42,16,-7,44,21,31,5,0,37,32,1.5366666666666668,4.11,6.166666666666667,L Mason
2015/2016,2016-04-20,2016-04-23,West Ham,Watford,H,52,32,40,37,14,-3,34,21,17,0,1,31,0,1.5833333333333333,3.9766666666666666,5.866666666666667,M Dean
2015/2016,2016-04-21,2016-04-23,Arsenal,West Brom,H,55,31,33,40,14,-15,40,19,26,1,-1,38,29,1.2533333333333332,5.75,12.266666666666666,J Moss
2015/2016,2016-04-23,2016-04-23,Aston Villa,Southampton,A,23,45,65,35,-26,-2,14,21,-27,-5,0,25,35,6.533333333333334,4.066666666666666,1.5200000000000002,N Swarbrick
2015/2016,2016-04-23,2016-04-23,Bournemouth,Chelsea,A,40,49,55,45,-14,2,22,22,-6,-1,-1,0,40,2.8833333333333333,3.3666666666666667,2.4166666666666665,R East
2015/2016,2016-04-23,2016-04-23,Liverpool,Newcastle,D,50,33,42,60,9,-34,32,4,13,1,-10,36,27,1.5466666666666669,4.233333333333333,5.783333333333334,A Marriner
2015/2016,2016-04-23,2016-04-23,Man City,Stoke,H,61,37,33,43,25,-12,38,26,21,1,-1,41,34,1.3,5.5,9.5,R Madley
2015/2016,2016-04-24,2016-04-30,Leicester,Swansea,H,59,34,33,45,16,-12,38,18,26,0,-1,30,33,1.7166666666666668,3.6,5.066666666666666,M Clattenburg
2015/2016,2016-04-24,2016-04-30,Sunderland,Arsenal,D,39,58,57,34,-2,9,20,30,-7,-1,0,26,38,4.433333333333334,3.8166666666666664,1.7566666666666666,M Dean
2015/2016,2016-04-25,2016-04-30,Tottenham,West Brom,D,63,31,23,42,30,-17,48,19,33,2,-2,39,29,1.24,6,12.433333333333332,M Jones
2015/2016,2016-04-30,2016-04-30,Arsenal,Norwich,H,58,35,34,60,16,-30,44,13,30,1,-1,38,0,1.2533333333333332,6,11.833333333333334,M Jones
2015/2016,2016-04-30,2016-04-30,Everton,Bournemouth,H,53,42,48,61,6,-9,17,26,-12,0,1,28,0,1.9666666666666668,3.616666666666667,3.766666666666667,N Swarbrick
2015/2016,2016-04-30,2016-04-30,Newcastle,Crystal Palace,H,36,36,63,45,-7,-9,26,22,1,0,-1,27,32,1.95,3.516666666666667,3.9333333333333336,M Dean
2015/2016,2016-04-30,2016-04-30,Stoke,Sunderland,D,37,39,51,57,-12,-21,24,16,0,-1,1,34,26,2.6666666666666665,3.233333333333333,2.716666666666667,C Pawson
2015/2016,2016-04-30,2016-04-30,Watford,Aston Villa,H,33,25,40,69,-7,-32,20,6,-7,0,-5,0,25,1.656666666666667,3.8333333333333335,5.333333333333333,A Taylor
2015/2016,2016-04-30,2016-04-30,West Brom,West Ham,A,31,57,42,43,-3,11,28,30,0,-2,0,29,31,3.6333333333333333,3.4,2.1,L Mason
2015/2016,2016-05-01,2016-05-07,Man United,Leicester,D,42,63,30,33,18,21,47,41,33,6,3,37,30,2.033333333333333,3.4166666666666665,3.766666666666667,M Oliver
2015/2016,2016-05-01,2016-05-07,Southampton,Man City,H,49,66,37,34,16,19,39,31,20,2,0,35,41,2.716666666666667,3.3666666666666667,2.6,A Marriner
2015/2016,2016-05-01,2016-05-07,Swansea,Liverpool,H,34,58,49,45,-1,4,30,30,9,3,1,33,36,3.1,3.4,2.3,R East
2015/2016,2016-05-02,2016-05-07,Chelsea,Tottenham,D,53,64,46,24,7,20,28,33,5,-1,1,40,39,2.6666666666666665,3.4333333333333336,2.61,M Clattenburg
2015/2016,2016-05-07,2016-05-07,Aston Villa,Newcastle,D,27,37,72,63,-28,-34,14,5,-30,-6,0,25,27,5.333333333333333,4,1.6166666666666665,R Madley
2015/2016,2016-05-07,2016-05-07,Bournemouth,West Brom,D,43,32,63,46,-18,-20,22,20,-9,-3,0,0,29,1.9166666666666667,3.3833333333333333,4.133333333333333,M Clattenburg
2015/2016,2016-05-07,2016-05-07,Crystal Palace,Stoke,H,36,38,46,52,-1,-20,24,26,-9,0,-2,32,34,1.9833333333333332,3.3833333333333333,3.8666666666666667,K Friend
2015/2016,2016-05-07,2016-05-07,Leicester,Everton,H,63,55,33,49,20,7,41,27,29,1,-1,30,28,1.8800000000000001,3.65,4.016666666666667,A Marriner
2015/2016,2016-05-07,2016-05-07,Norwich,Man United,A,35,42,61,30,-11,-2,26,23,0,-1,-1,0,37,4.1000000000000005,3.5,1.8933333333333333,C Pawson
2015/2016,2016-05-07,2016-05-07,Sunderland,Chelsea,H,40,53,58,46,-2,5,21,25,-7,0,1,26,40,2.85,3.3333333333333335,2.466666666666667,M Jones
2015/2016,2016-05-07,2016-05-07,West Ham,Swansea,A,60,34,43,49,16,-16,37,18,20,1,-2,31,33,1.4533333333333331,4.333333333333333,7.116666666666667,M Oliver
2015/2016,2016-05-08,2016-05-14,Liverpool,Watford,H,59,36,48,42,14,-5,36,21,16,0,-1,36,0,1.4466666666666665,4.433333333333334,7.183333333333334,L Mason
2015/2016,2016-05-08,2016-05-14,Man City,Arsenal,D,68,59,38,34,29,10,41,31,24,2,0,41,38,2.483333333333333,3.4,2.783333333333333,A Taylor
2015/2016,2016-05-08,2016-05-14,Tottenham,Southampton,A,66,53,26,39,30,0,49,24,33,0,1,39,35,1.9533333333333331,3.5500000000000003,3.7999999999999994,J Moss
2015/2016,2016-05-10,2016-05-14,West Ham,Man United,H,61,44,47,31,13,-1,37,26,17,-1,1,31,37,2.9499999999999997,3.4,2.3833333333333333,M Dean
2015/2016,2016-05-11,2016-05-14,Liverpool,Chelsea,D,59,57,48,51,16,4,40,25,20,0,-1,36,40,1.95,3.5833333333333335,3.766666666666667,M Oliver
2015/2016,2016-05-11,2016-05-14,Norwich,Watford,H,35,36,62,42,-12,-9,26,21,-3,-2,-1,0,0,1.7933333333333332,3.6999999999999997,4.36,R East
2015/2016,2016-05-11,2016-05-14,Sunderland,Everton,H,43,56,60,52,-1,5,24,27,-4,1,-2,26,28,1.6733333333333331,3.8333333333333335,5.133333333333334,A Taylor
2015/2016,2016-05-15,2016-05-21,Arsenal,Aston Villa,H,61,27,36,72,17,-33,47,6,33,2,-6,38,25,1.1666666666666667,7.5,15.666666666666666,M Clattenburg
2015/2016,2016-05-15,2016-05-21,Chelsea,Leicester,D,58,67,52,35,6,23,29,42,5,0,0,40,30,2.216666666666667,3.5499999999999994,3.1,C Pawson
2015/2016,2016-05-15,2016-05-21,Everton,Norwich,H,56,39,55,64,7,-31,20,13,-9,1,-2,28,0,1.8,3.75,4.276666666666666,L Mason
2015/2016,2016-05-15,2016-05-21,Newcastle,Tottenham,H,37,67,63,28,-6,20,29,34,4,1,0,27,39,4.366666666666666,3.733333333333333,1.7833333333333332,A Taylor
2015/2016,2016-05-15,2016-05-21,Southampton,Crystal Palace,H,55,38,40,47,18,-10,42,22,23,3,-2,35,32,1.3633333333333333,4.883333333333334,8.516666666666667,M Oliver
2015/2016,2016-05-15,2016-05-21,Stoke,West Ham,H,39,64,54,49,-12,14,25,33,0,0,1,34,31,3.233333333333333,3.4333333333333336,2.183333333333333,M Jones
2015/2016,2016-05-15,2016-05-21,Swansea,Man City,D,41,70,51,40,4,17,33,31,12,4,-1,33,41,6.25,4.416666666666667,1.4866666666666666,M Dean
2015/2016,2016-05-15,2016-05-21,Watford,Sunderland,D,38,46,48,60,-6,-21,23,17,-4,1,0,0,26,2.1,3.4499999999999997,3.466666666666667,K Friend
2015/2016,2016-05-15,2016-05-21,West Brom,Liverpool,D,33,62,47,49,-6,2,28,30,-3,-3,-1,29,36,2.4166666666666665,3.5,2.783333333333333,R Madley
2015/2016,2016-05-17,2016-05-21,Man United,Bournemouth,H,46,44,34,64,19,-10,48,26,33,0,-1,37,0,1.68,3.9666666666666663,4.916666666666667,J Moss
2016/2017,2016-08-13,2016-08-13,Burnley,Swansea,A,0,0,0,0,0,0,0,0,0,0,1,0,32,2.4499999999999997,3.233333333333333,2.9499999999999997,J Moss
2016/2017,2016-08-13,2016-08-13,Crystal Palace,West Brom,A,0,0,0,0,0,0,0,0,0,1,0,27,30,2.033333333333333,3.266666666666667,3.9,C Pawson
2016/2017,2016-08-13,2016-08-13,Everton,Tottenham,D,0,0,0,0,0,0,0,0,0,2,-1,29,40,2.9333333333333336,3.2999999999999994,2.433333333333333,M Atkinson
2016/2017,2016-08-13,2016-08-13,Hull,Leicester,H,0,0,0,0,0,0,0,0,0,0,0,0,41,4.043333333333333,3.4333333333333336,1.97,M Dean
2016/2017,2016-08-13,2016-08-13,Man City,Sunderland,H,0,0,0,0,0,0,0,0,0,0,0,36,25,1.24,6,12.266666666666666,R Madley
2016/2017,2016-08-13,2016-08-13,Middlesbrough,Stoke,D,0,0,0,0,0,0,0,0,0,0,-3,0,31,2.31,3.2000000000000006,3.1833333333333336,K Friend
2016/2017,2016-08-13,2016-08-13,Southampton,Watford,D,0,0,0,0,0,0,0,0,0,4,-3,34,26,1.8,3.5500000000000003,4.566666666666666,R East
2016/2017,2016-08-14,2016-08-20,Arsenal,Liverpool,A,0,0,0,0,0,0,0,0,0,3,0,39,37,2.35,3.3666666666666667,2.966666666666667,M Oliver
2016/2017,2016-08-14,2016-08-20,Bournemouth,Man United,A,0,0,0,0,0,0,0,0,0,0,-1,28,38,4.616666666666666,3.533333333333333,1.7833333333333332,A Marriner
2016/2017,2016-08-15,2016-08-20,Chelsea,West Ham,H,0,0,0,0,0,0,0,0,0,0,-1,33,35,1.6333333333333335,3.783333333333333,5.533333333333334,A Taylor
2016/2017,2016-08-19,2016-08-20,Man United,Southampton,H,0,1,0,1,0,0,0,0,0,1,2,38,34,1.47,4.3100000000000005,7.6000000000000005,A Taylor
2016/2017,2016-08-20,2016-08-20,Burnley,Liverpool,H,0,0,1,0,-1,-1,0,3,-3,-1,0,0,37,6.2,4.033333333333333,1.5566666666666666,L Mason
2016/2017,2016-08-20,2016-08-20,Leicester,Arsenal,D,1,0,2,0,0,0,0,0,0,2,0,41,39,2.793333333333333,3.5,2.4499999999999997,M Clattenburg
2016/2017,2016-08-20,2016-08-20,Stoke,Man City,A,1,2,1,1,0,0,0,0,0,1,0,31,36,5.1499999999999995,3.733333333333333,1.7,M Dean
2016/2017,2016-08-20,2016-08-20,Swansea,Hull,A,1,2,0,1,0,0,0,0,0,0,-1,32,0,1.7833333333333332,3.5666666666666664,4.816666666666666,S Attwell
2016/2017,2016-08-20,2016-08-20,Tottenham,Crystal Palace,H,1,0,1,1,0,0,0,0,0,-1,-3,40,27,1.4633333333333332,4.416666666666667,7.283333333333334,M Oliver
2016/2017,2016-08-20,2016-08-20,Watford,Chelsea,A,1,0,1,0,0,0,0,0,0,0,0,26,33,5.066666666666666,3.6666666666666665,1.7333333333333334,J Moss
2016/2017,2016-08-20,2016-08-20,West Brom,Everton,A,1,1,0,1,0,0,0,0,0,0,-3,30,29,2.9333333333333336,3.1833333333333336,2.516666666666667,N Swarbrick
2016/2017,2016-08-21,2016-08-27,Sunderland,Middlesbrough,A,1,1,2,1,0,0,0,0,0,2,-12,25,0,2.4499999999999997,3.1666666666666665,3.0666666666666664,M Atkinson
2016/2017,2016-08-21,2016-08-27,West Ham,Bournemouth,H,1,1,2,3,0,0,0,0,0,1,-2,35,28,1.8866666666666667,3.6166666666666667,4.066666666666666,C Pawson
2016/2017,2016-08-27,2016-08-27,Chelsea,Burnley,H,4,2,2,1,2,0,3,0,3,1,2,33,0,1.25,5.666666666666667,12.433333333333332,M Clattenburg
2016/2017,2016-08-27,2016-08-27,Crystal Palace,Bournemouth,D,0,1,2,3,-1,-1,0,1,-3,-1,-2,27,28,2.35,3.233333333333333,3.0833333333333335,M Dean
2016/2017,2016-08-27,2016-08-27,Everton,Stoke,H,3,2,2,5,0,0,1,1,0,0,0,29,31,1.7166666666666668,3.65,4.983333333333333,M Oliver
2016/2017,2016-08-27,2016-08-27,Hull,Man United,A,4,5,1,1,1,4,3,3,3,1,1,0,38,7.033333333333334,4.2,1.4633333333333332,J Moss
2016/2017,2016-08-27,2016-08-27,Leicester,Swansea,H,1,1,2,2,0,1,1,3,0,0,2,41,32,1.7333333333333334,3.6166666666666667,4.916666666666667,R East
2016/2017,2016-08-27,2016-08-27,Southampton,Sunderland,D,1,1,3,2,0,-1,1,0,0,0,-1,34,25,1.6066666666666667,3.6999999999999997,5.866666666666667,L Mason
2016/2017,2016-08-27,2016-08-27,Tottenham,Liverpool,D,2,4,1,5,1,-2,3,6,3,1,-1,40,37,2.393333333333333,3.4,2.8833333333333333,R Madley
2016/2017,2016-08-27,2016-08-27,Watford,Arsenal,A,2,3,3,4,-1,-1,0,1,-3,-1,0,26,39,4.833333333333333,3.6666666666666665,1.7333333333333334,K Friend
2016/2017,2016-08-28,2016-09-03,Man City,West Ham,H,6,2,2,2,1,-1,3,0,3,1,-2,36,35,1.26,5.833333333333333,10.433333333333334,A Marriner
2016/2017,2016-08-28,2016-09-03,West Brom,Middlesbrough,D,2,3,2,2,-1,1,0,3,-3,-1,1,30,0,2.533333333333333,3.1333333333333333,2.9166666666666665,A Taylor
2016/2017,2016-09-10,2016-09-10,Arsenal,Southampton,H,6,2,5,4,-1,-2,0,0,-3,-1,-1,39,34,1.5566666666666666,4.1000000000000005,6.033333333333334,R Madley
2016/2017,2016-09-10,2016-09-10,Bournemouth,West Brom,H,2,2,5,2,-2,1,0,3,-3,-1,1,28,30,2.0500000000000003,3.25,3.91,K Friend
2016/2017,2016-09-10,2016-09-10,Burnley,Hull,D,2,4,4,2,1,2,3,3,-3,1,1,0,0,2.4499999999999997,3.1333333333333333,3.1166666666666667,P Tierney
2016/2017,2016-09-10,2016-09-10,Liverpool,Leicester,H,5,3,6,3,0,-1,0,0,0,0,-1,37,41,1.656666666666667,3.9,5.466666666666666,C Pawson
2016/2017,2016-09-10,2016-09-10,Man United,Man City,A,6,9,1,3,4,3,3,3,3,2,1,38,36,2.36,3.25,3.25,M Clattenburg
2016/2017,2016-09-10,2016-09-10,Middlesbrough,Crystal Palace,A,3,1,2,3,0,-1,1,0,0,0,-4,0,27,2.2333333333333334,3.2000000000000006,3.4333333333333336,N Swarbrick
2016/2017,2016-09-10,2016-09-10,Stoke,Tottenham,A,2,3,6,2,-3,0,0,1,-3,-1,0,31,40,4.3999999999999995,3.6,1.8333333333333333,A Taylor
2016/2017,2016-09-10,2016-09-10,West Ham,Watford,A,3,3,5,6,1,0,3,1,2,2,0,35,26,1.8466666666666667,3.533333333333333,4.3999999999999995,M Atkinson
2016/2017,2016-09-11,2016-09-17,Swansea,Chelsea,D,2,7,4,2,-2,2,0,3,-3,-1,1,32,33,5.533333333333334,3.8666666666666667,1.6566666666666665,A Marriner
2016/2017,2016-09-12,2016-09-17,Sunderland,Everton,A,3,4,5,2,-1,1,0,3,-3,-1,1,25,29,3.633333333333333,3.4333333333333336,2.1,M Jones
2016/2017,2016-09-16,2016-09-17,Chelsea,Liverpool,A,7,9,2,7,5,-2,6,7,6,2,0,33,37,2.2666666666666666,3.4333333333333336,3.283333333333333,M Atkinson
2016/2017,2016-09-17,2016-09-17,Everton,Middlesbrough,H,4,4,2,4,1,1,4,4,3,1,0,29,0,1.6733333333333331,3.766666666666667,5.5,L Mason
2016/2017,2016-09-17,2016-09-17,Hull,Arsenal,A,5,8,3,6,0,1,3,4,0,-1,1,0,39,5.833333333333333,4.066666666666666,1.5899999999999999,R East
2016/2017,2016-09-17,2016-09-17,Leicester,Burnley,H,4,3,7,5,1,-3,4,0,3,1,-1,41,0,1.5433333333333337,4.1433333333333335,6.666666666666667,A Taylor
2016/2017,2016-09-17,2016-09-17,Man City,Bournemouth,H,11,3,4,5,3,-2,6,2,6,2,0,36,28,1.2666666666666666,6.083333333333333,11,J Moss
2016/2017,2016-09-17,2016-09-17,West Brom,West Ham,H,2,5,3,9,-1,-3,1,0,-3,0,-3,30,35,2.716666666666667,3.1833333333333336,2.766666666666667,M Clattenburg
2016/2017,2016-09-18,2016-09-24,Crystal Palace,Stoke,H,3,2,4,10,-1,-1,1,1,-3,0,-1,27,31,2.033333333333333,3.4333333333333336,3.8666666666666667,C Pawson
