,Season,Date,Date_interval,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTGD,ATGD,HTP,ATP,PtDiff,HTGSCum,ATGSCum,HTGCCum,ATGCCum,HTGDCum,ATGDCum,HTPCum,ATPCum,PtDiffCum,HStreak,AStreak,oddsH,oddsD,oddsA
5423,2019/2020,2019-11-02,2019-11-02,West Ham,Newcastle,2,3,A,2,4,3,3,-1,1,0,3,-3,12.0,5.0,14.0,14.0,-2.0,-10.0,7.0,3.0,0.0,0,-3,1.7733333333333334,3.766666666666667,4.45
5424,2019/2020,2019-11-02,2019-11-02,Watford,Chelsea,1,2,A,1,2,2,1,-1,1,0,3,-3,5.0,23.0,21.0,16.0,-13.0,5.0,3.0,12.0,-6.0,0,4,4.883333333333334,4.243333333333333,1.6366666666666667
5425,2019/2020,2019-11-03,2019-11-09,Crystal Palace,Leicester,0,2,A,0,4,4,0,-4,4,0,3,-3,10.0,25.0,12.0,8.0,3.0,14.0,12.0,11.0,7.0,-1,1,3.483333333333333,3.3666666666666667,2.1333333333333333
5426,2019/2020,2019-11-03,2019-11-09,Everton,Tottenham,1,1,D,3,2,2,2,1,0,1,1,0,10.0,16.0,16.0,15.0,-2.0,-5.0,9.0,2.0,3.0,1,-3,2.716666666666667,3.4333333333333336,2.55
5427,2019/2020,2019-11-08,2019-11-09,Norwich,Watford,0,2,A,0,2,2,0,-2,2,0,3,-3,11.0,6.0,26.0,23.0,-6.0,-11.0,6.0,2.0,-3.0,-2,0,2.6666666666666665,3.516666666666667,2.566666666666667
5428,2019/2020,2019-11-09,2019-11-09,Chelsea,Crystal Palace,2,0,H,2,0,0,4,2,-4,3,0,3,25.0,10.0,17.0,12.0,4.0,-3.0,11.0,10.0,0.0,2,0,1.3333333333333333,5.183333333333334,9.216666666666667
5429,2019/2020,2019-11-09,2019-11-09,Burnley,West Ham,3,0,H,3,0,0,3,3,-3,3,0,3,14.0,14.0,18.0,17.0,1.0,2.0,9.0,6.0,3.0,-1,-1,2.2666666666666666,3.516666666666667,3.0666666666666664
5430,2019/2020,2019-11-09,2019-11-09,Newcastle,Bournemouth,2,1,H,2,1,1,2,1,-1,3,0,3,9.0,14.0,17.0,13.0,0.0,0.0,6.0,7.0,-1.0,0,0,2.6166666666666667,3.1833333333333336,2.7999999999999994
5431,2019/2020,2019-11-09,2019-11-09,Southampton,Everton,1,2,A,1,3,2,2,-1,1,0,3,-3,10.0,10.0,27.0,16.0,-15.0,-8.0,1.0,1.0,-12.0,-3,-4,2.9166666666666665,3.3499999999999996,2.4333333333333336
5432,2019/2020,2019-11-09,2019-11-09,Tottenham,Sheffield United,1,1,D,2,1,2,1,0,0,1,1,0,16.0,12.0,15.0,8.0,6.0,3.0,10.0,7.0,6.0,0,0,1.57,4.05,5.933333333333334
5433,2019/2020,2019-11-09,2019-11-09,Leicester,Arsenal,2,0,H,4,0,0,2,4,-2,3,0,3,25.0,16.0,8.0,15.0,8.0,-1.0,13.0,5.0,12.0,4,-1,1.99,3.766666666666667,3.533333333333333
5434,2019/2020,2019-11-10,2019-11-16,Man United,Brighton,3,1,H,3,1,1,3,2,-2,3,0,3,13.0,14.0,11.0,14.0,4.0,-4.0,8.0,4.0,3.0,0,-2,1.6333333333333335,3.733333333333333,5.966666666666666
5435,2019/2020,2019-11-10,2019-11-16,Wolves,Aston Villa,2,1,H,2,1,1,2,1,-1,3,0,3,14.0,16.0,14.0,18.0,-1.0,-3.0,6.0,3.0,0.0,0,-1,1.8733333333333333,3.5666666666666664,4.2266666666666675
5436,2019/2020,2019-11-10,2019-11-16,Liverpool,Man City,3,1,H,3,1,1,3,2,-2,3,0,3,25.0,34.0,9.0,10.0,10.0,14.0,15.0,12.0,15.0,12,2,2.5500000000000003,3.5666666666666664,2.6233333333333335
5437,2019/2020,2019-11-23,2019-11-23,West Ham,Tottenham,2,3,A,2,3,3,2,-1,1,0,3,-3,14.0,18.0,20.0,17.0,-3.0,-5.0,7.0,3.0,-3.0,-1,0,4.276666666666667,4.126666666666666,1.7333333333333334
5438,2019/2020,2019-11-23,2019-11-23,Arsenal,Southampton,2,2,D,2,2,2,2,0,0,1,1,0,16.0,11.0,17.0,29.0,4.0,-2.0,14.0,7.0,10.0,0,-1,1.45,4.666666666666667,6.666666666666667
5439,2019/2020,2019-11-23,2019-11-23,Bournemouth,Wolves,1,2,A,1,2,2,1,-1,1,0,3,-3,15.0,16.0,15.0,15.0,1.0,3.0,9.0,9.0,0.0,1,0,2.7999999999999994,3.283333333333333,2.5666666666666664
5440,2019/2020,2019-11-23,2019-11-23,Brighton,Leicester,0,2,A,0,2,2,0,-2,2,0,3,-3,15.0,29.0,17.0,8.0,4.0,18.0,11.0,14.0,6.0,3,2,3.6833333333333336,3.533333333333333,2.0166666666666666
5441,2019/2020,2019-11-23,2019-11-23,Crystal Palace,Liverpool,1,2,A,1,2,2,1,-1,1,0,3,-3,10.0,28.0,16.0,10.0,-1.0,10.0,12.0,22.0,4.0,-2,1,7.3999999999999995,4.55,1.43
5442,2019/2020,2019-11-23,2019-11-23,Everton,Norwich,0,2,A,0,2,2,0,-2,2,0,3,-3,13.0,11.0,18.0,28.0,-1.0,-13.0,10.0,1.0,3.0,0,-1,1.3866666666666667,4.966666666666666,7.583333333333333
5443,2019/2020,2019-11-23,2019-11-23,Watford,Burnley,0,3,A,0,3,3,0,-3,3,0,3,-3,8.0,17.0,23.0,18.0,-14.0,-8.0,3.0,3.0,-9.0,-1,-2,2.3166666666666664,3.3166666666666664,3.1500000000000004
5444,2019/2020,2019-11-23,2019-11-23,Man City,Chelsea,2,1,H,2,1,1,2,1,-1,3,0,3,35.0,27.0,13.0,17.0,16.0,6.0,13.0,15.0,9.0,2,5,1.4466666666666665,4.833333333333333,6.583333333333333
5445,2019/2020,2019-11-24,2019-11-30,Sheffield United,Man United,3,3,D,3,3,3,3,0,0,1,1,0,13.0,16.0,9.0,12.0,2.0,-2.0,12.0,8.0,-4.0,2,-1,3.5499999999999994,3.3000000000000003,2.1333333333333333
5446,2019/2020,2019-11-25,2019-11-30,Aston Villa,Newcastle,2,0,H,2,2,0,4,2,-2,3,0,3,17.0,11.0,20.0,18.0,0.0,-9.0,8.0,6.0,0.0,-1,1,2.0833333333333335,3.4166666666666665,3.6
5447,2019/2020,2019-11-30,2019-11-30,Newcastle,Man City,2,2,D,2,2,4,2,-2,0,1,1,0,11.0,37.0,18.0,14.0,1.0,12.0,9.0,12.0,2.0,1,-1,14.0,7.45,1.18
5448,2019/2020,2019-11-30,2019-11-30,Burnley,Crystal Palace,0,2,A,0,2,2,0,-2,2,0,3,-3,20.0,11.0,18.0,18.0,4.0,-7.0,12.0,10.0,6.0,1,-1,2.283333333333333,3.216666666666667,3.283333333333333
5449,2019/2020,2019-11-30,2019-11-30,Chelsea,West Ham,0,1,A,0,1,1,0,-1,1,0,3,-3,28.0,16.0,19.0,23.0,6.0,-1.0,14.0,6.0,3.0,3,-2,1.2866666666666668,5.933333333333334,9.183333333333334
5450,2019/2020,2019-11-30,2019-11-30,Liverpool,Brighton,2,1,H,2,1,1,2,1,-1,3,0,3,30.0,15.0,11.0,19.0,12.0,-6.0,18.0,4.0,18.0,13,-3,1.2,6.833333333333333,13.666666666666666
5451,2019/2020,2019-11-30,2019-11-30,Tottenham,Bournemouth,3,2,H,3,2,2,3,1,-1,3,0,3,21.0,16.0,19.0,17.0,6.0,-1.0,11.0,7.0,6.0,0,-1,1.3866666666666667,5.2,7.5
5452,2019/2020,2019-11-30,2019-11-30,Southampton,Watford,2,1,H,2,1,1,2,1,-1,3,0,3,13.0,8.0,31.0,26.0,-16.0,-9.0,1.0,5.0,-15.0,-4,1,2.1,3.4500000000000006,3.5
5453,2019/2020,2019-12-01,2019-12-07,Norwich,Arsenal,2,2,D,3,3,4,4,-1,-1,1,1,0,13.0,18.0,28.0,19.0,-8.0,-3.0,6.0,5.0,-6.0,-3,-2,4.05,4.243333333333333,1.7566666666666666
5454,2019/2020,2019-12-01,2019-12-07,Wolves,Sheffield United,1,1,D,3,1,1,3,2,-2,4,1,3,18.0,16.0,16.0,12.0,0.0,3.0,9.0,8.0,3.0,1,0,1.8999999999999997,3.4166666666666665,4.293333333333334
5455,2019/2020,2019-12-01,2019-12-07,Leicester,Everton,2,1,H,4,6,1,8,3,-2,6,0,6,31.0,13.0,8.0,20.0,12.0,-7.0,16.0,4.0,15.0,5,1,1.6199999999999999,4.083333333333333,5.233333333333333
5456,2019/2020,2019-12-01,2019-12-07,Man United,Aston Villa,2,2,D,6,3,4,4,2,-1,4,1,3,19.0,19.0,15.0,20.0,6.0,-4.0,11.0,3.0,6.0,1,-2,1.4766666666666666,4.416666666666667,6.716666666666666
5457,2019/2020,2019-12-03,2019-12-07,Crystal Palace,Bournemouth,1,0,H,1,0,0,4,1,-4,3,0,3,13.0,18.0,18.0,20.0,-2.0,-2.0,12.0,7.0,1.0,-3,-2,2.2,3.3499999999999996,3.3166666666666664
5458,2019/2020,2019-12-03,2019-12-07,Burnley,Man City,1,4,A,1,5,9,3,-8,2,0,3,-3,20.0,39.0,20.0,16.0,2.0,12.0,12.0,13.0,3.0,-1,0,11.0,6.416666666666667,1.2466666666666666
5459,2019/2020,2019-12-04,2019-12-07,Chelsea,Aston Villa,2,1,H,3,3,4,4,-1,-1,3,1,2,28.0,19.0,20.0,20.0,5.0,-5.0,14.0,4.0,0.0,-1,-2,1.2966666666666666,5.666666666666667,9.6
5460,2019/2020,2019-12-04,2019-12-07,Leicester,Watford,2,0,H,4,0,1,2,3,-2,6,0,6,31.0,9.0,8.0,28.0,15.0,-10.0,22.0,5.0,21.0,5,-1,1.3566666666666667,5.183333333333334,8.083333333333334
5461,2019/2020,2019-12-04,2019-12-07,Man United,Tottenham,2,1,H,6,6,4,2,2,4,4,0,4,19.0,24.0,15.0,21.0,8.0,-4.0,15.0,6.0,9.0,1,1,2.6833333333333336,3.4,2.6
5462,2019/2020,2019-12-04,2019-12-07,Southampton,Norwich,2,1,H,2,3,1,4,1,-1,3,0,3,15.0,13.0,32.0,28.0,-15.0,-11.0,4.0,4.0,-12.0,1,1,1.7733333333333334,3.9,4.21
5463,2019/2020,2019-12-04,2019-12-07,Wolves,West Ham,2,0,H,3,0,1,2,2,-2,4,0,4,18.0,17.0,16.0,23.0,2.0,0.0,13.0,9.0,6.0,1,1,1.7566666666666666,3.733333333333333,4.6499999999999995
5464,2019/2020,2019-12-04,2019-12-07,Liverpool,Everton,5,2,H,8,6,2,8,6,-2,3,0,3,32.0,13.0,12.0,20.0,13.0,-9.0,21.0,4.0,21.0,14,1,1.3866666666666667,4.8500000000000005,7.916666666666667
5465,2019/2020,2019-12-05,2019-12-07,Sheffield United,Newcastle,0,2,A,1,2,3,0,-2,2,0,3,-3,16.0,13.0,12.0,22.0,2.0,-11.0,13.0,6.0,-4.0,0,-1,1.87,3.3666666666666667,4.516666666666667
5466,2019/2020,2019-12-05,2019-12-07,Arsenal,Brighton,1,2,A,3,2,4,1,-1,1,0,3,-3,18.0,16.0,19.0,21.0,4.0,-7.0,15.0,4.0,10.0,0,-4,1.5899999999999999,4.276666666666666,5.366666666666667
5467,2019/2020,2019-12-07,2019-12-07,Everton,Chelsea,3,1,H,6,3,8,4,-2,-1,3,0,3,13.0,28.0,20.0,20.0,-3.0,5.0,10.0,15.0,0.0,-1,-1,3.483333333333333,3.733333333333333,2.0166666666666666
5468,2019/2020,2019-12-07,2019-12-07,Bournemouth,Liverpool,0,3,A,0,8,4,2,-4,6,0,3,-3,18.0,32.0,20.0,12.0,0.0,11.0,9.0,25.0,-3.0,-1,2,6.983333333333333,5.05,1.41
5469,2019/2020,2019-12-07,2019-12-07,Tottenham,Burnley,5,0,H,6,1,2,9,4,-8,3,0,3,24.0,20.0,21.0,20.0,7.0,-5.0,14.0,6.0,9.0,1,1,1.4133333333333333,4.766666666666667,7.533333333333334
5470,2019/2020,2019-12-07,2019-12-07,Watford,Crystal Palace,0,0,D,0,1,2,0,-2,1,1,1,0,9.0,13.0,28.0,18.0,-17.0,-5.0,3.0,13.0,-12.0,-2,1,2.34,3.2999999999999994,3.1333333333333333
5471,2019/2020,2019-12-07,2019-12-07,Man City,Man United,1,2,A,5,6,3,4,2,2,0,3,-3,39.0,19.0,16.0,15.0,17.0,-2.0,16.0,9.0,12.0,3,0,1.3,5.616666666666667,9.549999999999999
5472,2019/2020,2019-12-08,2019-12-14,Aston Villa,Leicester,1,4,A,1,5,6,2,-5,3,0,3,-3,22.0,35.0,24.0,9.0,2.0,20.0,11.0,17.0,3.0,1,3,4.31,3.8499999999999996,1.7933333333333332
5473,2019/2020,2019-12-08,2019-12-14,Newcastle,Southampton,2,1,H,2,1,2,3,0,-2,3,0,3,15.0,17.0,22.0,33.0,-1.0,-2.0,10.0,8.0,2.0,0,0,2.5666666666666664,3.2000000000000006,2.8499999999999996
5474,2019/2020,2019-12-08,2019-12-14,Norwich,Sheffield United,1,2,A,2,4,3,1,-1,3,0,3,-3,16.0,17.0,32.0,15.0,-9.0,1.0,7.0,9.0,-6.0,0,0,2.9,3.466666666666667,2.39
5475,2019/2020,2019-12-08,2019-12-14,Brighton,Wolves,2,2,D,2,2,2,2,0,0,1,1,0,18.0,21.0,22.0,17.0,2.0,4.0,11.0,12.0,3.0,-1,1,2.6733333333333333,3.1,2.823333333333333
5476,2019/2020,2019-12-09,2019-12-14,West Ham,Arsenal,1,3,A,2,3,3,1,-1,2,0,3,-3,17.0,21.0,25.0,23.0,-4.0,-4.0,7.0,6.0,-6.0,-2,0,3.4333333333333336,3.983333333333333,1.96
5477,2019/2020,2019-12-14,2019-12-14,Liverpool,Watford,2,0,H,2,0,0,2,2,-2,3,0,3,40.0,9.0,14.0,30.0,19.0,-12.0,24.0,5.0,24.0,15,-2,1.1633333333333333,7.666666666666667,15.833333333333334
5478,2019/2020,2019-12-14,2019-12-14,Burnley,Newcastle,1,0,H,1,2,0,2,1,0,3,0,3,21.0,15.0,29.0,22.0,-6.0,-9.0,12.0,9.0,0.0,-2,1,1.93,3.483333333333333,4.05
5479,2019/2020,2019-12-14,2019-12-14,Chelsea,Bournemouth,0,1,A,0,1,1,0,-1,1,0,3,-3,31.0,18.0,24.0,24.0,4.0,-6.0,17.0,7.0,2.0,1,-3,1.2533333333333332,6.116666666666667,11.0
5480,2019/2020,2019-12-14,2019-12-14,Leicester,Norwich,1,1,D,5,2,2,3,3,-1,1,1,0,35.0,16.0,9.0,32.0,18.0,-12.0,28.0,4.0,27.0,7,-1,1.22,6.533333333333334,12.833333333333334
5481,2019/2020,2019-12-14,2019-12-14,Sheffield United,Aston Villa,2,0,H,4,1,1,6,3,-5,3,0,3,17.0,22.0,15.0,24.0,0.0,-6.0,13.0,5.0,-7.0,-1,-1,1.8566666666666667,3.716666666666667,4.15
5482,2019/2020,2019-12-14,2019-12-14,Southampton,West Ham,0,1,A,1,2,3,3,-2,-1,0,3,-3,17.0,17.0,33.0,25.0,-14.0,-2.0,7.0,9.0,-9.0,2,-1,1.903333333333333,3.7999999999999994,3.7999999999999994
5483,2019/2020,2019-12-15,2019-12-21,Man United,Everton,1,1,D,1,1,1,1,0,0,1,1,0,25.0,19.0,19.0,28.0,10.0,-11.0,19.0,4.0,13.0,1,-2,1.75,3.75,4.75
5484,2019/2020,2019-12-15,2019-12-21,Wolves,Tottenham,1,2,A,3,2,3,1,0,1,0,3,-3,23.0,30.0,19.0,23.0,4.0,0.0,17.0,6.0,10.0,1,-1,3.216666666666667,3.4333333333333336,2.2333333333333334
5485,2019/2020,2019-12-15,2019-12-21,Arsenal,Man City,0,3,A,0,6,3,1,-3,5,0,3,-3,24.0,44.0,24.0,19.0,3.0,14.0,15.0,16.0,7.0,-1,1,6.083333333333333,5.316666666666666,1.4366666666666665
5486,2019/2020,2019-12-16,2019-12-21,Crystal Palace,Brighton,1,1,D,1,1,2,2,-1,-1,1,1,0,14.0,20.0,18.0,24.0,-1.0,-6.0,15.0,7.0,4.0,1,1,2.533333333333333,3.233333333333333,2.873333333333333
5487,2019/2020,2019-12-21,2019-12-21,Everton,Arsenal,0,0,D,1,0,1,3,0,-3,1,1,0,19.0,24.0,28.0,24.0,-5.0,-2.0,13.0,9.0,3.0,1,1,2.3,3.733333333333333,2.856666666666667
5488,2019/2020,2019-12-21,2019-12-21,Aston Villa,Southampton,1,3,A,1,3,3,1,-2,2,0,3,-3,23.0,18.0,30.0,36.0,-3.0,-4.0,11.0,8.0,0.0,-1,-1,2.3833333333333333,3.5833333333333335,2.8166666666666664
5489,2019/2020,2019-12-21,2019-12-21,Bournemouth,Burnley,0,1,A,0,1,1,0,-1,1,0,3,-3,19.0,22.0,24.0,29.0,-4.0,-13.0,9.0,6.0,-6.0,-2,-1,2.4,3.3833333333333333,2.9333333333333336
5490,2019/2020,2019-12-21,2019-12-21,Brighton,Sheffield United,0,1,A,1,1,2,0,-1,1,0,3,-3,20.0,21.0,24.0,16.0,2.0,4.0,12.0,12.0,3.0,0,1,2.2,3.266666666666667,3.4500000000000006
5491,2019/2020,2019-12-21,2019-12-21,Newcastle,Crystal Palace,1,0,H,1,1,0,2,1,-1,3,0,3,17.0,14.0,24.0,18.0,-1.0,-4.0,13.0,14.0,5.0,1,0,2.4066666666666667,3.1,3.1833333333333336
5492,2019/2020,2019-12-21,2019-12-21,Norwich,Wolves,1,2,A,1,3,2,3,-1,0,0,3,-3,18.0,23.0,35.0,19.0,-10.0,4.0,7.0,13.0,-9.0,-1,0,3.716666666666667,3.733333333333333,1.9399999999999997
5493,2019/2020,2019-12-21,2019-12-21,Man City,Leicester,3,1,H,6,1,1,3,5,-2,3,0,3,44.0,40.0,19.0,11.0,19.0,23.0,16.0,20.0,9.0,-1,4,1.3633333333333333,5.3500000000000005,7.466666666666666
5494,2019/2020,2019-12-22,2019-12-28,Watford,Man United,2,0,H,6,6,1,3,5,3,6,3,3,9.0,26.0,32.0,20.0,-19.0,0.0,4.0,12.0,-12.0,0,1,4.3533333333333335,3.9166666666666665,1.7666666666666666
5495,2019/2020,2019-12-22,2019-12-28,Tottenham,Chelsea,0,2,A,4,2,5,2,-1,0,3,3,0,32.0,31.0,24.0,25.0,11.0,4.0,17.0,15.0,12.0,2,-2,2.3233333333333333,3.6166666666666667,2.9
5496,2019/2020,2019-12-26,2019-12-28,Tottenham,Brighton,2,1,H,4,3,5,2,-1,1,3,0,3,32.0,21.0,24.0,26.0,10.0,-7.0,20.0,8.0,12.0,2,0,1.55,4.36,5.666666666666667
5497,2019/2020,2019-12-26,2019-12-28,Aston Villa,Norwich,1,0,H,1,2,3,3,-2,-1,3,0,3,24.0,19.0,33.0,37.0,-5.0,-13.0,11.0,5.0,-3.0,-2,0,2.0833333333333335,3.766666666666667,3.266666666666667
5498,2019/2020,2019-12-26,2019-12-28,Bournemouth,Arsenal,1,1,D,1,1,3,1,-2,0,1,1,0,19.0,24.0,25.0,27.0,-5.0,-5.0,9.0,10.0,-9.0,-3,0,3.483333333333333,3.8666666666666667,1.9666666666666668
5499,2019/2020,2019-12-26,2019-12-28,Chelsea,Southampton,0,2,A,2,3,2,1,0,2,0,3,-3,31.0,21.0,25.0,37.0,3.0,-2.0,17.0,11.0,-1.0,-1,1,1.3500000000000003,5.233333333333333,8.383333333333333
5500,2019/2020,2019-12-26,2019-12-28,Crystal Palace,West Ham,2,1,H,3,2,2,4,1,-2,3,0,3,15.0,19.0,20.0,28.0,-2.0,-3.0,16.0,12.0,4.0,0,1,2.2666666666666666,3.4166666666666665,3.1333333333333333
5501,2019/2020,2019-12-26,2019-12-28,Everton,Burnley,1,0,H,3,0,1,3,2,-3,3,0,3,20.0,23.0,29.0,29.0,-5.0,-12.0,14.0,9.0,3.0,0,1,1.6900000000000002,3.75,5.083333333333333
5502,2019/2020,2019-12-26,2019-12-28,Sheffield United,Watford,1,1,D,1,6,1,1,0,5,1,1,0,22.0,9.0,16.0,32.0,3.0,-14.0,16.0,5.0,-4.0,1,-3,1.8433333333333335,3.533333333333333,4.426666666666667
5503,2019/2020,2019-12-26,2019-12-28,Man United,Newcastle,4,1,H,6,2,3,6,3,-4,3,0,3,26.0,18.0,20.0,24.0,10.0,-9.0,20.0,9.0,13.0,0,-1,1.3433333333333335,5.166666666666667,8.799999999999999
5504,2019/2020,2019-12-26,2019-12-28,Leicester,Liverpool,0,4,A,2,4,5,0,-3,4,0,3,-3,41.0,42.0,14.0,14.0,21.0,17.0,29.0,28.0,27.0,0,3,3.3833333333333333,3.716666666666667,2.05
5505,2019/2020,2019-12-27,2019-12-28,Wolves,Man City,3,2,H,3,2,2,3,1,-1,3,0,3,26.0,50.0,22.0,20.0,4.0,19.0,17.0,19.0,7.0,-1,2,7.766666666666667,4.966666666666667,1.39
5506,2019/2020,2019-12-28,2019-12-28,Brighton,Bournemouth,2,0,H,3,1,2,3,1,-2,3,0,3,21.0,19.0,26.0,25.0,1.0,-5.0,12.0,10.0,0.0,-1,1,1.7733333333333334,3.8166666666666664,4.37
5507,2019/2020,2019-12-28,2019-12-28,Newcastle,Everton,1,2,A,2,3,6,1,-4,2,0,3,-3,18.0,20.0,24.0,29.0,0.0,-11.0,16.0,5.0,8.0,2,0,3.5,3.3833333333333333,2.1166666666666667
5508,2019/2020,2019-12-28,2019-12-28,Southampton,Crystal Palace,1,1,D,3,3,1,2,2,1,1,1,0,21.0,15.0,37.0,20.0,-16.0,-5.0,7.0,14.0,-12.0,-1,-1,1.9566666666666668,3.5666666666666664,3.8666666666666667
5509,2019/2020,2019-12-28,2019-12-28,Watford,Aston Villa,3,0,H,6,1,1,3,5,-2,6,0,6,9.0,24.0,32.0,33.0,-14.0,-11.0,10.0,5.0,-9.0,0,-2,1.9666666666666668,3.733333333333333,3.6333333333333333
5510,2019/2020,2019-12-28,2019-12-28,Norwich,Tottenham,2,2,D,2,4,3,5,-1,-1,1,1,0,19.0,32.0,37.0,24.0,-11.0,1.0,7.0,9.0,-12.0,-2,1,4.8999999999999995,4.05,1.66
5511,2019/2020,2019-12-28,2019-12-28,West Ham,Leicester,1,2,A,2,2,4,5,-2,-3,0,3,-3,19.0,41.0,28.0,14.0,-5.0,21.0,7.0,20.0,-9.0,-3,-1,3.9500000000000006,3.8499999999999996,1.8500000000000003
5512,2019/2020,2019-12-28,2019-12-28,Burnley,Man United,0,2,A,0,6,3,3,-3,3,0,3,-3,23.0,26.0,29.0,20.0,-5.0,3.0,15.0,15.0,3.0,1,1,4.303333333333334,3.6666666666666665,1.8333333333333333
5513,2019/2020,2019-12-29,2020-01-04,Arsenal,Chelsea,1,2,A,3,3,2,2,1,1,3,4,-1,25.0,33.0,28.0,27.0,0.0,4.0,15.0,18.0,4.0,-2,1,2.856666666666667,3.733333333333333,2.3166666666666664
5514,2019/2020,2019-12-29,2020-01-04,Liverpool,Wolves,1,0,H,3,1,0,3,3,-2,6,0,6,46.0,29.0,14.0,24.0,21.0,4.0,27.0,16.0,27.0,16,1,1.2533333333333332,5.95,11.5
5515,2019/2020,2019-12-29,2020-01-04,Man City,Sheffield United,2,0,H,4,0,1,4,3,-4,6,0,6,52.0,23.0,23.0,17.0,24.0,5.0,19.0,15.0,12.0,1,2,1.17,7.5,15.333333333333334
5516,2019/2020,2020-01-01,2020-01-04,Brighton,Chelsea,1,1,D,1,3,1,2,0,1,1,4,-3,24.0,33.0,28.0,27.0,2.0,5.0,15.0,22.0,3.0,1,1,3.6666666666666665,3.65,1.9533333333333331
5517,2019/2020,2020-01-01,2020-01-04,Burnley,Aston Villa,1,2,A,1,2,2,1,-1,1,0,3,-3,23.0,25.0,32.0,36.0,-8.0,-13.0,15.0,5.0,0.0,-1,-3,1.7766666666666666,3.7999999999999994,4.36
5518,2019/2020,2020-01-01,2020-01-04,Newcastle,Leicester,0,3,A,0,3,3,0,-3,3,0,3,-3,20.0,43.0,30.0,19.0,-4.0,18.0,16.0,23.0,5.0,-1,1,5.1000000000000005,3.8666666666666667,1.6666666666666667
5519,2019/2020,2020-01-01,2020-01-04,Southampton,Tottenham,1,0,H,1,0,0,1,1,-1,3,0,3,24.0,36.0,38.0,29.0,-14.0,0.0,8.0,10.0,-12.0,0,0,3.3166666666666664,3.5499999999999994,2.1166666666666667
5520,2019/2020,2020-01-01,2020-01-04,Watford,Wolves,2,1,H,2,1,1,3,1,-2,3,0,3,15.0,29.0,33.0,24.0,-9.0,2.0,16.0,16.0,-3.0,2,1,3.1,3.3333333333333335,2.3
5521,2019/2020,2020-01-01,2020-01-04,Man City,Everton,2,1,H,4,1,1,2,3,-1,6,0,6,52.0,23.0,23.0,30.0,27.0,-9.0,25.0,8.0,18.0,1,1,1.2633333333333334,6.283333333333334,10.0
5522,2019/2020,2020-01-01,2020-01-04,Norwich,Crystal Palace,1,1,D,1,1,1,1,0,0,1,1,0,21.0,18.0,40.0,22.0,-12.0,-4.0,8.0,15.0,-12.0,0,0,2.5166666666666666,3.4333333333333336,2.733333333333333
5523,2019/2020,2020-01-01,2020-01-04,West Ham,Bournemouth,4,0,H,4,0,0,4,4,-4,3,0,3,21.0,20.0,32.0,28.0,-7.0,-7.0,7.0,10.0,-12.0,-4,-1,1.9333333333333333,3.783333333333333,3.6833333333333336
5524,2019/2020,2020-01-01,2020-01-04,Arsenal,Man United,2,0,H,3,0,2,2,1,-2,3,0,3,25.0,32.0,28.0,23.0,1.0,6.0,18.0,18.0,3.0,-2,1,2.566666666666667,3.6,2.606666666666667
5525,2019/2020,2020-01-02,2020-01-04,Liverpool,Sheffield United,2,0,H,3,0,0,4,3,-4,6,0,6,46.0,23.0,14.0,17.0,24.0,1.0,33.0,15.0,33.0,16,2,1.2133333333333332,6.5,13.0
5526,2019/2020,2020-01-10,2020-01-11,Sheffield United,West Ham,1,0,H,1,0,0,1,1,-1,3,0,3,23.0,25.0,21.0,32.0,3.0,-5.0,17.0,12.0,-4.0,0,-1,1.9833333333333334,3.4,3.9499999999999997
5527,2019/2020,2020-01-11,2020-01-11,Crystal Palace,Arsenal,1,1,D,1,1,1,1,0,0,1,1,0,19.0,28.0,23.0,30.0,-1.0,-5.0,19.0,11.0,7.0,1,0,4.083333333333333,3.8333333333333335,1.8266666666666669
5528,2019/2020,2020-01-11,2020-01-11,Chelsea,Burnley,3,0,H,3,0,0,3,3,-3,3,0,3,36.0,24.0,29.0,34.0,3.0,-15.0,17.0,9.0,-4.0,-2,-1,1.2866666666666668,5.533333333333334,10.5
5529,2019/2020,2020-01-11,2020-01-11,Everton,Brighton,1,0,H,1,0,0,1,1,-1,3,0,3,24.0,25.0,32.0,29.0,-3.0,-6.0,17.0,8.0,6.0,1,-1,1.8733333333333333,3.6666666666666665,4.083333333333333
5530,2019/2020,2020-01-11,2020-01-11,Leicester,Southampton,1,2,A,1,2,2,1,-1,1,0,3,-3,46.0,25.0,19.0,38.0,18.0,0.0,29.0,14.0,24.0,-1,2,1.6233333333333333,4.016666666666667,5.333333333333333
5531,2019/2020,2020-01-11,2020-01-11,Man United,Norwich,4,0,H,4,0,0,4,4,-4,3,0,3,32.0,22.0,25.0,41.0,13.0,-14.0,23.0,5.0,16.0,1,-1,1.3533333333333335,5.116666666666666,8.266666666666667
5532,2019/2020,2020-01-11,2020-01-11,Wolves,Newcastle,1,1,D,1,1,1,1,0,0,1,1,0,30.0,20.0,27.0,33.0,5.0,-13.0,20.0,9.0,10.0,1,-2,1.45,4.3500000000000005,7.666666666666667
5533,2019/2020,2020-01-11,2020-01-11,Tottenham,Liverpool,0,1,A,0,1,1,0,-1,1,0,3,-3,36.0,49.0,30.0,14.0,9.0,21.0,23.0,31.0,15.0,1,4,4.5,4.253333333333333,1.6766666666666667
